FSRQ,DWJZ,LJJZ,JZZZL,SGZT,SHZT,FHSP
2018-12-27,2.2720,3.2190,-0.26,场内买入,场内卖出,
2018-12-26,2.2780,3.2260,-0.70,场内买入,场内卖出,
2018-12-25,2.2940,3.2450,-0.52,场内买入,场内卖出,
2018-12-24,2.3060,3.2590,0.13,场内买入,场内卖出,
2018-12-21,2.3030,3.2560,-1.20,场内买入,场内卖出,
2018-12-20,2.3310,3.2890,-1.48,场内买入,场内卖出,
2018-12-19,2.3660,3.3300,-1.17,场内买入,场内卖出,
2018-12-18,2.3940,3.3630,-1.16,场内买入,场内卖出,
2018-12-17,2.4220,3.3960,0.08,场内买入,场内卖出,
2018-12-14,2.4200,3.3940,-1.43,场内买入,场内卖出,
2018-12-13,2.4550,3.4360,1.40,场内买入,场内卖出,
2018-12-12,2.4210,3.3950,0.33,场内买入,场内卖出,
2018-12-11,2.4130,3.3860,0.29,场内买入,场内卖出,
2018-12-10,2.4060,3.3770,-0.91,场内买入,场内卖出,
2018-12-07,2.4280,3.4040,-0.16,场内买入,场内卖出,
2018-12-06,2.4320,3.4080,-1.90,场内买入,场内卖出,
2018-12-05,2.4790,3.4640,-0.60,场内买入,场内卖出,
2018-12-04,2.4940,3.4820,0.32,场内买入,场内卖出,
2018-12-03,2.4860,3.4720,2.42,场内买入,场内卖出,每份派现金0.0490元
2018-11-30,2.4750,3.4010,1.06,场内买入,场内卖出,
2018-11-29,2.4490,3.3700,-0.81,场内买入,场内卖出,
2018-11-28,2.4690,3.3940,1.15,场内买入,场内卖出,
2018-11-27,2.4410,3.3610,-0.33,场内买入,场内卖出,
2018-11-26,2.4490,3.3700,0.08,场内买入,场内卖出,
2018-11-23,2.4470,3.3680,-1.57,场内买入,场内卖出,
2018-11-22,2.4860,3.4140,-0.56,场内买入,场内卖出,
2018-11-21,2.5000,3.4310,0.20,场内买入,场内卖出,
2018-11-20,2.4950,3.4250,-1.81,场内买入,场内卖出,
2018-11-19,2.5410,3.4790,1.19,场内买入,场内卖出,
2018-11-16,2.5110,3.4440,0.12,场内买入,场内卖出,
2018-11-15,2.5080,3.4400,1.21,场内买入,场内卖出,
2018-11-14,2.4780,3.4050,-1.35,场内买入,场内卖出,
2018-11-13,2.5120,3.4450,0.72,场内买入,场内卖出,
2018-11-12,2.4940,3.4240,0.44,场内买入,场内卖出,
2018-11-09,2.4830,3.4110,-2.05,场内买入,场内卖出,
2018-11-08,2.5350,3.4720,0.12,场内买入,场内卖出,
2018-11-07,2.5320,3.4690,-0.67,场内买入,场内卖出,
2018-11-06,2.5490,3.4890,-0.47,场内买入,场内卖出,
2018-11-05,2.5610,3.5030,-1.23,场内买入,场内卖出,
2018-11-02,2.5930,3.5410,3.31,场内买入,场内卖出,
2018-11-01,2.5100,3.4430,0.36,场内买入,场内卖出,
2018-10-31,2.5010,3.4320,1.50,场内买入,场内卖出,
2018-10-30,2.4640,3.3880,1.07,场内买入,场内卖出,
2018-10-29,2.4380,3.3570,-3.22,场内买入,场内卖出,
2018-10-26,2.5190,3.4530,-0.67,场内买入,场内卖出,
2018-10-25,2.5360,3.4730,0.32,场内买入,场内卖出,
2018-10-24,2.5280,3.4640,0.48,场内买入,场内卖出,
2018-10-23,2.5160,3.4500,-2.97,场内买入,场内卖出,
2018-10-22,2.5930,3.5410,3.80,场内买入,场内卖出,
2018-10-19,2.4980,3.4280,3.27,场内买入,场内卖出,
2018-10-18,2.4190,3.3350,-2.46,场内买入,场内卖出,
2018-10-17,2.4800,3.4070,0.53,场内买入,场内卖出,
2018-10-16,2.4670,3.3920,0.12,场内买入,场内卖出,
2018-10-15,2.4640,3.3880,-1.28,场内买入,场内卖出,
2018-10-12,2.4960,3.4260,2.25,场内买入,场内卖出,
2018-10-11,2.4410,3.3610,-4.16,场内买入,场内卖出,
2018-10-10,2.5470,3.4860,0.12,场内买入,场内卖出,
2018-10-09,2.5440,3.4830,0.20,场内买入,场内卖出,
2018-10-08,2.5390,3.4770,-4.62,场内买入,场内卖出,
2018-09-28,2.6620,3.6230,1.22,场内买入,场内卖出,
2018-09-27,2.6300,3.5850,-0.30,场内买入,场内卖出,
2018-09-26,2.6380,3.5940,1.38,场内买入,场内卖出,
2018-09-25,2.6020,3.5520,-1.03,场内买入,场内卖出,
2018-09-21,2.6290,3.5830,3.46,场内买入,场内卖出,
2018-09-20,2.5410,3.4790,0.00,场内买入,场内卖出,
2018-09-19,2.5410,3.4790,1.15,场内买入,场内卖出,
2018-09-18,2.5120,3.4450,2.45,场内买入,场内卖出,
2018-09-17,2.4520,3.3740,-1.05,场内买入,场内卖出,
2018-09-14,2.4780,3.4050,0.41,场内买入,场内卖出,
2018-09-13,2.4680,3.3930,1.44,场内买入,场内卖出,
2018-09-12,2.4330,3.3510,-0.69,场内买入,场内卖出,
2018-09-11,2.4500,3.3720,-0.61,场内买入,场内卖出,
2018-09-10,2.4650,3.3890,-1.00,场内买入,场内卖出,
2018-09-07,2.4900,3.4190,0.89,场内买入,场内卖出,
2018-09-06,2.4680,3.3930,-0.88,场内买入,场内卖出,
2018-09-05,2.4900,3.4190,-2.35,场内买入,场内卖出,
2018-09-04,2.5500,3.4900,1.39,场内买入,场内卖出,
2018-09-03,2.5150,3.4490,-0.36,场内买入,场内卖出,
2018-08-31,2.5240,3.4590,-0.20,场内买入,场内卖出,
2018-08-30,2.5290,3.4650,-0.98,场内买入,场内卖出,
2018-08-29,2.5540,3.4950,-0.31,场内买入,场内卖出,
2018-08-28,2.5620,3.5040,-0.43,场内买入,场内卖出,
2018-08-27,2.5730,3.5170,2.02,场内买入,场内卖出,
2018-08-24,2.5220,3.4570,0.48,场内买入,场内卖出,
2018-08-23,2.5100,3.4430,0.44,场内买入,场内卖出,
2018-08-22,2.4990,3.4300,-0.08,场内买入,场内卖出,
2018-08-21,2.5010,3.4320,1.79,场内买入,场内卖出,
2018-08-20,2.4570,3.3800,1.45,场内买入,场内卖出,
2018-08-17,2.4220,3.3380,-1.26,场内买入,场内卖出,
2018-08-16,2.4530,3.3750,-0.16,场内买入,场内卖出,
2018-08-15,2.4570,3.3800,-2.42,场内买入,场内卖出,
2018-08-14,2.5180,3.4520,-0.40,场内买入,场内卖出,
2018-08-13,2.5280,3.4640,-0.98,场内买入,场内卖出,
2018-08-10,2.5530,3.4940,-0.04,场内买入,场内卖出,
2018-08-09,2.5540,3.4950,2.36,场内买入,场内卖出,
2018-08-08,2.4950,3.4250,-1.27,场内买入,场内卖出,
2018-08-07,2.5270,3.4630,3.02,场内买入,场内卖出,
2018-08-06,2.4530,3.3750,-0.33,场内买入,场内卖出,
2018-08-03,2.4610,3.3850,-1.09,场内买入,场内卖出,
2018-08-02,2.4880,3.4170,-2.01,场内买入,场内卖出,
2018-08-01,2.5390,3.4770,-2.12,场内买入,场内卖出,
2018-07-31,2.5940,3.5420,0.12,场内买入,场内卖出,
2018-07-30,2.5910,3.5390,0.66,场内买入,场内卖出,
2018-07-27,2.5740,3.5180,-0.19,场内买入,场内卖出,
2018-07-26,2.5790,3.5240,-1.26,场内买入,场内卖出,
2018-07-25,2.6120,3.5630,0.00,场内买入,场内卖出,
2018-07-24,2.6120,3.5630,1.44,场内买入,场内卖出,
2018-07-23,2.5750,3.5200,1.26,场内买入,场内卖出,
2018-07-20,2.5430,3.4820,2.79,场内买入,场内卖出,
2018-07-19,2.4740,3.4000,0.20,场内买入,场内卖出,
2018-07-18,2.4690,3.3940,-0.36,场内买入,场内卖出,
2018-07-17,2.4780,3.4050,-0.52,场内买入,场内卖出,
2018-07-16,2.4910,3.4200,-0.95,场内买入,场内卖出,
2018-07-13,2.5150,3.4490,0.32,场内买入,场内卖出,
2018-07-12,2.5070,3.4390,2.04,场内买入,场内卖出,
2018-07-11,2.4570,3.3800,-1.56,场内买入,场内卖出,
2018-07-10,2.4960,3.4260,0.00,场内买入,场内卖出,
2018-07-09,2.4960,3.4260,2.89,场内买入,场内卖出,
2018-07-06,2.4260,3.3430,1.17,场内买入,场内卖出,
2018-07-05,2.3980,3.3100,0.29,场内买入,场内卖出,
2018-07-04,2.3910,3.3020,-0.83,场内买入,场内卖出,
2018-07-03,2.4110,3.3250,0.08,场内买入,场内卖出,
2018-07-02,2.4090,3.3230,-3.68,场内买入,场内卖出,
2018-06-30,2.5010,3.4320,,场内买入,场内卖出,
2018-06-29,2.5010,3.4320,2.33,场内买入,场内卖出,
2018-06-28,2.4440,3.3640,-1.05,场内买入,场内卖出,
2018-06-27,2.4700,3.3950,-2.14,场内买入,场内卖出,
2018-06-26,2.5240,3.4590,-1.17,场内买入,场内卖出,
2018-06-25,2.5540,3.4950,-1.81,场内买入,场内卖出,
2018-06-22,2.6010,3.5500,0.19,场内买入,场内卖出,
2018-06-21,2.5960,3.5440,-0.73,场内买入,场内卖出,
2018-06-20,2.6150,3.5670,0.00,场内买入,场内卖出,
2018-06-19,2.6150,3.5670,-2.53,场内买入,场内卖出,
2018-06-15,2.6830,3.6470,0.22,场内买入,场内卖出,
2018-06-14,2.6770,3.6400,0.00,场内买入,场内卖出,
2018-06-13,2.6770,3.6400,-0.59,场内买入,场内卖出,
2018-06-12,2.6930,3.6590,1.05,场内买入,场内卖出,
2018-06-11,2.6650,3.6260,0.23,场内买入,场内卖出,
2018-06-08,2.6590,3.6190,-1.41,场内买入,场内卖出,
2018-06-07,2.6970,3.6640,0.37,场内买入,场内卖出,
2018-06-06,2.6870,3.6520,-0.56,场内买入,场内卖出,
2018-06-05,2.7020,3.6700,0.52,场内买入,场内卖出,
2018-06-04,2.6880,3.6530,1.70,场内买入,场内卖出,
2018-06-01,2.6430,3.6000,-0.45,场内买入,场内卖出,
2018-05-31,2.6550,3.6140,2.00,场内买入,场内卖出,
2018-05-30,2.6030,3.5530,-2.14,场内买入,场内卖出,
2018-05-29,2.6600,3.6200,-0.37,场内买入,场内卖出,
2018-05-28,2.6700,3.6320,0.45,场内买入,场内卖出,
2018-05-25,2.6580,3.6180,0.00,场内买入,场内卖出,
2018-05-24,2.6580,3.6180,-0.67,场内买入,场内卖出,
2018-05-23,2.6760,3.6390,-1.62,场内买入,场内卖出,
2018-05-22,2.7200,3.6910,-0.66,场内买入,场内卖出,
2018-05-21,2.7380,3.7130,0.18,场内买入,场内卖出,
2018-05-18,2.7330,3.7070,1.45,场内买入,场内卖出,
2018-05-17,2.6940,3.6600,-0.55,场内买入,场内卖出,
2018-05-16,2.7090,3.6780,-1.24,场内买入,场内卖出,
2018-05-15,2.7430,3.7180,-0.11,场内买入,场内卖出,
2018-05-14,2.7460,3.7220,1.07,场内买入,场内卖出,
2018-05-11,2.7170,3.6880,-0.18,场内买入,场内卖出,
2018-05-10,2.7220,3.6940,0.44,场内买入,场内卖出,
2018-05-09,2.7100,3.6790,-0.22,场内买入,场内卖出,
2018-05-08,2.7160,3.6860,1.46,场内买入,场内卖出,
2018-05-07,2.6770,3.6400,1.40,场内买入,场内卖出,
2018-05-04,2.6400,3.5970,-0.64,场内买入,场内卖出,
2018-05-03,2.6570,3.6170,0.42,场内买入,场内卖出,
2018-05-02,2.6460,3.6040,-0.04,场内买入,场内卖出,
2018-04-27,2.6470,3.6050,-0.49,场内买入,场内卖出,
2018-04-26,2.6600,3.6200,-1.34,场内买入,场内卖出,
2018-04-25,2.6960,3.6630,-0.74,场内买入,场内卖出,
2018-04-24,2.7160,3.6860,2.14,场内买入,场内卖出,
2018-04-23,2.6590,3.6190,0.68,场内买入,场内卖出,
2018-04-20,2.6410,3.5980,-1.31,场内买入,场内卖出,
2018-04-19,2.6760,3.6390,1.06,场内买入,场内卖出,
2018-04-18,2.6480,3.6060,0.68,场内买入,场内卖出,
2018-04-17,2.6300,3.5850,-1.09,场内买入,场内卖出,
2018-04-16,2.6590,3.6190,-2.24,场内买入,场内卖出,
2018-04-13,2.7200,3.6910,-0.87,场内买入,场内卖出,
2018-04-12,2.7440,3.7200,-1.26,场内买入,场内卖出,
2018-04-11,2.7790,3.7610,0.14,场内买入,场内卖出,
2018-04-10,2.7750,3.7560,2.40,场内买入,场内卖出,
2018-04-09,2.7100,3.6790,0.48,场内买入,场内卖出,
2018-04-04,2.6970,3.6640,0.19,场内买入,场内卖出,
2018-04-03,2.6920,3.6580,-0.52,场内买入,场内卖出,
2018-04-02,2.7060,3.6750,-0.40,场内买入,场内卖出,
2018-03-30,2.7170,3.6880,-0.59,场内买入,场内卖出,
2018-03-29,2.7330,3.7070,1.60,场内买入,场内卖出,
2018-03-28,2.6900,3.6560,-1.90,场内买入,场内卖出,
2018-03-27,2.7420,3.7170,0.29,场内买入,场内卖出,
2018-03-26,2.7340,3.7080,-1.87,场内买入,场内卖出,
2018-03-23,2.7860,3.7690,-2.62,场内买入,场内卖出,
2018-03-22,2.8610,3.8580,-0.97,场内买入,场内卖出,
2018-03-21,2.8890,3.8910,-0.34,场内买入,场内卖出,
2018-03-20,2.8990,3.9030,0.24,场内买入,场内卖出,
2018-03-19,2.8920,3.8950,0.91,场内买入,场内卖出,
2018-03-16,2.8660,3.8640,-0.83,场内买入,场内卖出,
2018-03-15,2.8900,3.8920,0.80,场内买入,场内卖出,
2018-03-14,2.8670,3.8650,-0.42,场内买入,场内卖出,
2018-03-13,2.8790,3.8790,-0.90,场内买入,场内卖出,
2018-03-12,2.9050,3.9100,0.03,场内买入,场内卖出,
2018-03-09,2.9040,3.9090,0.35,场内买入,场内卖出,
2018-03-08,2.8940,3.8970,0.70,场内买入,场内卖出,
2018-03-07,2.8740,3.8740,-0.48,场内买入,场内卖出,
2018-03-06,2.8880,3.8900,0.98,场内买入,场内卖出,
2018-03-05,2.8600,3.8570,0.00,场内买入,场内卖出,
2018-03-02,2.8600,3.8570,-0.94,场内买入,场内卖出,
2018-03-01,2.8870,3.8890,0.42,场内买入,场内卖出,
2018-02-28,2.8750,3.8750,-1.64,场内买入,场内卖出,
2018-02-27,2.9230,3.9320,-1.58,场内买入,场内卖出,
2018-02-26,2.9700,3.9870,0.58,场内买入,场内卖出,
2018-02-23,2.9530,3.9670,0.85,场内买入,场内卖出,
2018-02-22,2.9280,3.9370,2.09,场内买入,场内卖出,
2018-02-14,2.8680,3.8660,0.63,场内买入,场内卖出,
2018-02-13,2.8500,3.8450,1.71,场内买入,场内卖出,
2018-02-12,2.8020,3.7880,-0.21,场内买入,场内卖出,
2018-02-09,2.8080,3.7950,-4.59,场内买入,场内卖出,
2018-02-08,2.9430,3.9550,-2.78,场内买入,场内卖出,
2018-02-07,3.0270,4.0550,-2.83,场内买入,场内卖出,
2018-02-06,3.1150,4.1590,-2.01,场内买入,场内卖出,
2018-02-05,3.1790,4.2350,1.02,场内买入,场内卖出,
2018-02-02,3.1470,4.1970,0.25,场内买入,场内卖出,
2018-02-01,3.1390,4.1870,0.77,场内买入,场内卖出,
2018-01-31,3.1150,4.1590,1.24,场内买入,场内卖出,
2018-01-30,3.0770,4.1140,-1.31,场内买入,场内卖出,
2018-01-29,3.1180,4.1620,-1.67,场内买入,场内卖出,
2018-01-26,3.1710,4.2250,0.54,场内买入,场内卖出,
2018-01-25,3.1540,4.2050,-0.72,场内买入,场内卖出,
2018-01-24,3.1770,4.2320,0.13,场内买入,场内卖出,
2018-01-23,3.1730,4.2270,1.47,场内买入,场内卖出,
2018-01-22,3.1270,4.1730,0.39,场内买入,场内卖出,
2018-01-19,3.1150,4.1590,0.35,场内买入,场内卖出,
2018-01-18,3.1040,4.1460,0.98,场内买入,场内卖出,
2018-01-17,3.0740,4.1100,0.42,场内买入,场内卖出,
2018-01-16,3.0610,4.0950,0.49,场内买入,场内卖出,
2018-01-15,3.0460,4.0770,0.99,场内买入,场内卖出,
2018-01-12,3.0160,4.0420,0.70,场内买入,场内卖出,
2018-01-11,2.9950,4.0170,0.03,场内买入,场内卖出,
2018-01-10,2.9940,4.0160,0.91,场内买入,场内卖出,
2018-01-09,2.9670,3.9840,0.71,场内买入,场内卖出,
2018-01-08,2.9460,3.9590,0.51,场内买入,场内卖出,
2018-01-05,2.9310,3.9410,0.45,场内买入,场内卖出,
2018-01-04,2.9180,3.9260,0.21,场内买入,场内卖出,
2018-01-03,2.9120,3.9190,0.17,场内买入,场内卖出,
2018-01-02,2.9070,3.9130,1.68,场内买入,场内卖出,
2017-12-31,2.8590,3.8560,,场内买入,场内卖出,
2017-12-29,2.8590,3.8560,0.04,场内买入,场内卖出,
2017-12-28,2.8580,3.8550,0.70,场内买入,场内卖出,
2017-12-27,2.8380,3.8310,-1.90,场内买入,场内卖出,
2017-12-26,2.8930,3.8960,0.49,场内买入,场内卖出,
2017-12-25,2.8790,3.8790,-0.03,场内买入,场内卖出,
2017-12-22,2.8800,3.8810,-0.48,场内买入,场内卖出,
2017-12-21,2.8940,3.8970,0.52,场内买入,场内卖出,
2017-12-20,2.8790,3.8790,0.24,场内买入,场内卖出,
2017-12-19,2.8720,3.8710,1.56,场内买入,场内卖出,
2017-12-18,2.8280,3.8190,0.28,场内买入,场内卖出,
2017-12-15,2.8200,3.8100,-1.02,场内买入,场内卖出,
2017-12-14,2.8490,3.8440,-0.80,场内买入,场内卖出,
2017-12-13,2.8720,3.8710,0.77,场内买入,场内卖出,
2017-12-12,2.8500,3.8450,-1.69,场内买入,场内卖出,
2017-12-11,2.8990,3.9030,1.15,场内买入,场内卖出,
2017-12-08,2.8660,3.8640,0.63,场内买入,场内卖出,
2017-12-07,2.8480,3.8430,-0.94,场内买入,场内卖出,
2017-12-06,2.8750,3.8750,-1.24,场内买入,场内卖出,
2017-12-05,2.9110,3.9170,1.71,场内买入,场内卖出,
2017-12-04,2.8620,3.8590,0.67,场内买入,场内卖出,
2017-12-01,2.8430,3.8370,-0.77,场内买入,场内卖出,
2017-11-30,2.8650,3.8630,-1.00,场内买入,场内卖出,
2017-11-29,2.8940,3.8970,-0.17,场内买入,场内卖出,
2017-11-28,2.8990,3.9030,-0.67,场内买入,场内卖出,每份派现金0.0540元
2017-11-27,2.9730,3.9270,-0.67,场内买入,场内卖出,
2017-11-24,2.9930,3.9500,-0.13,场内买入,场内卖出,
2017-11-23,2.9970,3.9550,-2.38,场内买入,场内卖出,
2017-11-22,3.0700,4.0420,0.82,场内买入,场内卖出,
2017-11-21,3.0450,4.0120,1.57,场内买入,场内卖出,
2017-11-20,2.9980,3.9560,0.07,场内买入,场内卖出,
2017-11-17,2.9960,3.9540,2.08,场内买入,场内卖出,
2017-11-16,2.9350,3.8820,1.03,场内买入,场内卖出,
2017-11-15,2.9050,3.8460,-0.41,场内买入,场内卖出,
2017-11-14,2.9170,3.8610,-0.41,场内买入,场内卖出,
2017-11-13,2.9290,3.8750,0.38,场内买入,场内卖出,
2017-11-10,2.9180,3.8620,1.04,场内买入,场内卖出,
2017-11-09,2.8880,3.8260,0.45,场内买入,场内卖出,
2017-11-08,2.8750,3.8110,-0.07,场内买入,场内卖出,
2017-11-07,2.8770,3.8130,1.05,场内买入,场内卖出,
2017-11-06,2.8470,3.7780,-0.32,场内买入,场内卖出,
2017-11-03,2.8560,3.7880,0.25,场内买入,场内卖出,
2017-11-02,2.8490,3.7800,0.18,场内买入,场内卖出,
2017-11-01,2.8440,3.7740,-0.18,场内买入,场内卖出,
2017-10-31,2.8490,3.7800,-0.56,场内买入,场内卖出,
2017-10-30,2.8650,3.7990,-0.17,场内买入,场内卖出,
2017-10-27,2.8700,3.8050,1.56,场内买入,场内卖出,
2017-10-26,2.8260,3.7530,0.68,场内买入,场内卖出,
2017-10-25,2.8070,3.7300,-0.04,场内买入,场内卖出,
2017-10-24,2.8080,3.7310,0.68,场内买入,场内卖出,
2017-10-23,2.7890,3.7090,-0.11,场内买入,场内卖出,
2017-10-20,2.7920,3.7130,-0.68,场内买入,场内卖出,
2017-10-19,2.8110,3.7350,0.11,场内买入,场内卖出,
2017-10-18,2.8080,3.7310,1.08,场内买入,场内卖出,
2017-10-17,2.7780,3.6960,-0.11,场内买入,场内卖出,
2017-10-16,2.7810,3.7000,0.47,场内买入,场内卖出,
2017-10-13,2.7680,3.6840,-0.18,场内买入,场内卖出,
2017-10-12,2.7730,3.6900,0.40,场内买入,场内卖出,
2017-10-11,2.7620,3.6770,0.44,场内买入,场内卖出,
2017-10-10,2.7500,3.6630,0.15,场内买入,场内卖出,
2017-10-09,2.7460,3.6580,0.73,场内买入,场内卖出,
2017-09-29,2.7260,3.6340,0.41,场内买入,场内卖出,
2017-09-28,2.7150,3.6210,0.00,场内买入,场内卖出,
2017-09-27,2.7150,3.6210,-0.66,场内买入,场内卖出,
2017-09-26,2.7330,3.6430,0.00,场内买入,场内卖出,
2017-09-25,2.7330,3.6430,0.04,场内买入,场内卖出,
2017-09-22,2.7320,3.6410,0.15,场内买入,场内卖出,
2017-09-21,2.7280,3.6370,0.48,场内买入,场内卖出,
2017-09-20,2.7150,3.6210,-0.29,场内买入,场内卖出,
2017-09-19,2.7230,3.6310,-0.11,场内买入,场内卖出,
2017-09-18,2.7260,3.6340,0.18,场内买入,场内卖出,
2017-09-15,2.7210,3.6280,-0.15,场内买入,场内卖出,
2017-09-14,2.7250,3.6330,-0.55,场内买入,场内卖出,
2017-09-13,2.7400,3.6510,-0.18,场内买入,场内卖出,
2017-09-12,2.7450,3.6570,0.66,场内买入,场内卖出,
2017-09-11,2.7270,3.6360,-0.44,场内买入,场内卖出,
2017-09-08,2.7390,3.6500,-0.22,场内买入,场内卖出,
2017-09-07,2.7450,3.6570,-0.83,场内买入,场内卖出,
2017-09-06,2.7680,3.6840,-0.54,场内买入,场内卖出,
2017-09-05,2.7830,3.7020,0.65,场内买入,场内卖出,
2017-09-04,2.7650,3.6810,0.14,场内买入,场内卖出,
2017-09-01,2.7610,3.6760,-0.14,场内买入,场内卖出,
2017-08-31,2.7650,3.6810,-0.50,场内买入,场内卖出,
2017-08-30,2.7790,3.6970,-0.39,场内买入,场内卖出,
2017-08-29,2.7900,3.7100,0.07,场内买入,场内卖出,
2017-08-28,2.7880,3.7080,1.12,场内买入,场内卖出,
2017-08-25,2.7570,3.6710,2.26,场内买入,场内卖出,
2017-08-24,2.6960,3.5990,-0.52,场内买入,场内卖出,
2017-08-23,2.7100,3.6150,0.63,场内买入,场内卖出,
2017-08-22,2.6930,3.5950,1.01,场内买入,场内卖出,
2017-08-21,2.6660,3.5630,0.11,场内买入,场内卖出,
2017-08-18,2.6630,3.5600,0.41,场内买入,场内卖出,
2017-08-17,2.6520,3.5470,0.34,场内买入,场内卖出,
2017-08-16,2.6430,3.5360,-0.41,场内买入,场内卖出,
2017-08-15,2.6540,3.5490,0.53,场内买入,场内卖出,
2017-08-14,2.6400,3.5330,0.84,场内买入,场内卖出,
2017-08-11,2.6180,3.5070,-1.54,场内买入,场内卖出,
2017-08-10,2.6590,3.5550,-0.34,场内买入,场内卖出,
2017-08-09,2.6680,3.5660,-0.56,场内买入,场内卖出,
2017-08-08,2.6830,3.5830,0.07,场内买入,场内卖出,
2017-08-07,2.6810,3.5810,0.22,场内买入,场内卖出,
2017-08-04,2.6750,3.5740,-0.67,场内买入,场内卖出,
2017-08-03,2.6930,3.5950,-1.28,场内买入,场内卖出,
2017-08-02,2.7280,3.6370,0.00,场内买入,场内卖出,
2017-08-01,2.7280,3.6370,1.68,场内买入,场内卖出,
2017-07-31,2.6830,3.5830,0.04,场内买入,场内卖出,
2017-07-28,2.6820,3.5820,0.00,场内买入,场内卖出,
2017-07-27,2.6820,3.5820,0.07,场内买入,场内卖出,
2017-07-26,2.6800,3.5800,-0.26,场内买入,场内卖出,
2017-07-25,2.6870,3.5880,-0.44,场内买入,场内卖出,
2017-07-24,2.6990,3.6020,0.60,场内买入,场内卖出,
2017-07-21,2.6830,3.5830,-0.96,场内买入,场内卖出,
2017-07-20,2.7090,3.6140,0.30,场内买入,场内卖出,
2017-07-19,2.7010,3.6050,1.31,场内买入,场内卖出,
2017-07-18,2.6660,3.5630,-0.26,场内买入,场内卖出,
2017-07-17,2.6730,3.5720,0.34,场内买入,场内卖出,
2017-07-14,2.6640,3.5610,0.91,场内买入,场内卖出,
2017-07-13,2.6400,3.5330,1.54,场内买入,场内卖出,
2017-07-12,2.6000,3.4850,-0.15,场内买入,场内卖出,
2017-07-11,2.6040,3.4900,1.05,场内买入,场内卖出,
2017-07-10,2.5770,3.4580,0.39,场内买入,场内卖出,
2017-07-07,2.5670,3.4460,-0.16,场内买入,场内卖出,
